DB_id,company_name,settlement,county,country,notes
-2147119121,Polirom,Bucharest,,Romania,
-2144832522,Morrow,New York,,USA,
-2142000503,Duncker und Humblot,Berlin,,Germany,
-2141750283,"Belford, Clarke",Chicago,,USA,
-2140801477,Victor Gollancz,London,,England,
-2139791941,G.E. Desbarats,Montreal,,Canada,
-2139112484,L'Harmattan,Turin,,Italy,
-2137362147,Society for Social Responsibility in Science,Bridgeport,Connecticut,USA,
-2136044909,Syracuse University Press,Syracuse,,USA,
-2133787072,SBP,Edinburgh,,Scotland,
-2132393963,D. Appleton & Co.,New York,,USA,
-2131219260,"William Oliphant, Waugh and Innes",Edinburgh,,Scotland,
-2126324929,Chikumashobo,Tokyo,,Japan,
-2125321758,Harmony Books,New York,,USA,
-2123730764,R. Baldwin,London,,England,
-2122647335,Rider & Co,London,,England,
-2122510079,University of Delaware Press,Newark,New Jersey,USA,
-2121420148,"Galpin & Co.,",New York,,USA,
-2120648139,L.C. Page,Boston,,USA,
-2118112341,"Donohue, Henneberry",Chicago,,USA,
-2117929122,Goldmann,Munich,,Germany,
-2117655502,Reinhardt,Basel,,Germany,
-2117272232,M. Iley,London,,England,
-2116083318,Lane & Tippett,New York,,USA,
-2114938239,Howell and Stewart,London,,England,
-2112883911,At the Unicorn VII Cecil Court,London,,England,
-2111361279,T. & T. Clarke,Edinburgh,,Scotland,
-2110233085,Art in Working Life Committee,Dickson,ACT,Australia,
-2109830505,Duculot,Paris,,France,
-2109460834,Verl. Comptoir,Leipzig,,Germany,
-2108988486,Eesti Riiklik Kirjastus,Tallinn,,Estonia,
-2108722102,Holiday House,New York,,USA,
-2108406913,J. Goodwin,London,,England,
-2107834929,Samsong Ch`ulp`ansa,Seoul,,Korea,
-2106980180,Farset Co-Operative Press,Belfat,,Ireland,
-2104364389,Souvenir Press,London,,England,
-2103250658,Trischler and Co.,London,,England,
-2102579628,North Books,Wickford,Rhode Island,USA,
-2101346127,Franklin Company,New York,,USA,
-2101124071,J. Bell,London,,England,
-2100007445,Detiunizdat Gruzinskoi SSR,Tbilisi,,Georgia,
-2097852294,Higgins & Perkinpine,Philadelphia,,USA,
-2097211976,Catholic Book Club,London,,England,
-2096935084,Edicions Proa.,Barcelona,,Spain,
-2092251370,Smithmark,New York,,USA,
-2090136490,Rabén & Sjögren,Stockholm,,Sweden,
-2085584688,Kok Pharos Publishing House,Kampen,,Germany,
-2085166793,Schultz,Copenhagen,,Denmark,
-2084913801,L. & G. Seeley,London,,England,
-2084580733,Eland,London,,England,
-2081492603,Eymery,Paris,,France,
-2081383565,Editions Joëlle Losfeld,Paris,,France,
-2080585455,Milford,London,,England,
-2077979869,Curry anc Co.,Dublin,,Ireland,
-2077450474,R.H. Paget,New York,,USA,
-2077352556,Scolar Press,London,,England,
-2076714836,Pickering & Inglis,London,,England,
-2074611259,William Oliphant,Edinburgh,,Scotland,
-2074231334,"Burns, Oates and Washbourne",London,,England,
-2073229154,G. S. Appleton,Philadelphia,,USA,
-2072767335,Wogan,Dublin,,Ireland,
-2072364381,Ljus,Stockholm,,Sweden,
-2072248135,Wilhelm Heyne Verlag,Munich,,Germany,
-2071023149,Wynkin de Worde,Galway,,Ireland,
-2070324217, J C Lattès,Paris,,France,
-2070302264,Valstybine Grozines Literaturos leidykla,Kaunas,,Lithuania,
-2069580673,Darton and Harvey,London,,England,
-2067498254,Euroeditor,Luxembourg,,Luxembourg,
-2066710107,Gefn Press,London,,England,
-2065697514,Friendship Press,New York,,USA,
-2064209948,E. Matthews and J. Lane,London,,England,
-2064203760,Coyle Bros.,Kilkenny,,,
-2062498874,Hayden,London,,England,
-2062256566,F. H. Little,Albany,,USA,
-2059268393,J. Ebers,London,,England,
-2057699358,Lúndain,,,,
-2052234869,C. A. Pearson,London,,England,
-2050995925,National Labour Press,London,,England,
-2050420350,Hartleben,Vienna,,Austria,
-2049523086,"Alsop, Brannan, Alsop",New York,,USA,
-2047848965,"Pott, Young & Co.",New York,,USA,
-2043337221,"Sherwood, Neely and Jones",London,,England,
-2041659480,Salmon Press,Galway,,Ireland,
-2037166787,Union Publishing,Philadelphia,,USA,
-2035197616,De Katholieke Illustratie,'s-Hertogenbosch,,Holland,
-2034570771,P. LaFitte,Paris,,France,
-2033108113,Castell Brothers,London,,,
-2032533226,Linguaviva Centre,Dublin,Dublin,Ireland,
-2031710930,E. Arnold,London,,England,
-2029937025,Saunders and Otley,London,,England,
-2029121566,Longman,London,,England,
-2028305499,Peter Davies,London,,England,
-2027845334,Tract Association of Friends,Philadelphia,,USA,
-2027601639,Editura Miron,Bucharest,,Romania,
-2027273360,Boosey & Co.,London,,England,
-2024572045,George Bell and Sons,London,,England,
-2023927062,Dom Wydawniczy,Poznan,,Poland,
-2023876183,Poliedro,,,Spain,
-2021232912,Richard Clay,Bungay,,,
-2019608067,William H. Smith & Son,Dublin,,Ireland,
-2018096275,Way and Williams,Chicago,,USA,
-2015180655,G. Bles,London,,England,
-2015104855,CBT,Munich,,Germany,
-2014845358,Dublin Writers' Circle,Dublin,,Ireland,
-2013606389,Vision Press,London,,England,
-2013560458,L. Reeve,London,,England,
-2012813897,The Saalfield Pub. Co.,New York,,USA,
-2011085508,Nisbet & Co.,London,,England,
-2010012564,Ballinakella Press,Whitegate,Clare,Ireland,
-2007201020,Muchnik,Barcelona,,Spain,
-2003493926,M. W. Wallberg,Norrköping,,Sweden,
-2001843018,Constantine Geisweiler,London,,England,
-2001615412,T. Egerton,London,,England,
-1999773750,Unwin Hyman,London,,England,
-1999533225,Glowworm,Broxburn,,Scotland,
-1999187584,Rockingham Press,Ware,Hertfordshire,England,
-1998739351,Allen Figgis & Co. Ltd.,Dublin,,Ireland,
-1997572592,Bruna,Utrecht,,Holland,
-1995459618,"Davis, Porter & Co.",Philadelphia,,USA,
-1990123271,Cotovia,Lisbon,,Portugal,
-1987756723,Harvard University Press,Harvard,Massaschusetts,USA,
-1987733412,The Chicago Dramatic Publishing Company,Chicago,,USA,
-1987113018,J. Gordon Shillingford Publishing,Winnipeg,,Canada,
-1983198410,De Bezige Bij,Amsterdam,,Holland,
-1978628883,John Mitchell,London,,England,
-1976119143,CavanKerry Press,Fort Lee,New Jersey,USA,
-1976063052,Borisfen,Kiev,,Russia,
-1975492993,Husets Forlag,Århus,,Denmark,
-1974111577,C. Tilt,London,,England,
-1972891739,Národní knihtiskárna Kramář a Procházka,V Olomouci,,Czechoslovakia,
-1972636113,John Cumming,Dublin,Dublin,Ireland,
-1970697673,Rivages,Paris,,France,
-1970308581,Bell & Cockburn,Toronto,,Canada,
-1969209722,Source Book Press,New York,,USA,
-1968865175,The Author,Dublin,Dublin,Ireland,"Self-published by the author, Frances Gwynn"
-1967910838,The Book Club,,,,
-1967541893,Norwood,,,,
-1966650609,Dodo Press,,,,
-1962644623,R. Smith,,,,
-1961622101,Avon,New York,,USA,
-1961196974,Altberliner,Berlin,,Germany,
-1961014915,Human & Rousseau,Pretoria,,South Africa,
-1957781855,Fallon Brothers Limited,Dublin,,Ireland,
-1957129245,Harcourt,Orlando,Florida,USA,
-1955732336,John Bolster,Cork,,Ireland,
-1952722541,Delacorte Press,New York,,USA,
-1951130512,W. Tempest,Dundalk,Louth,Ireland,
-1946123354,Edmund Lloyd,London,,England,
-1945541820,Schüppel,Berlin,,Germany,
-1944969833,Kilkenny Literary Society,Kilkenny,,Ireland,
-1944676112,Dalkey Archive Press,Chicago,,USA,
-1942845549,All Saints Press,New York,,USA,
-1938537678,Tuckwell Press,,,Scotland,
-1936967639,Vel,Budapest,,Hungary,
-1932943606,J. Molini,Florence,,Italy,
-1932216521,Oliver and Boyd,Edinburgh,,Scotland,
-1930928716,Bell & Sons,London,,England,
-1929506999,Miller and Pople,London,,England,
-1928216944,Orion,Beveren,,Holland,
-1927665243,Fourfront Poets,Limerick,Limerick,Ireland,
-1927386870,F. Loisirs,Paris,,France,
-1925413550,Echo Press,,,England,
-1922127434,Muntinga Pockets,Amsterdam,,Holland,
-1920449770,Herbert Jenkins,London,,England,
-1916997805,Pavee Point Publications,Dublin,,Ireland,
-1916911262,Francis Westley,London,,England,
-1916784523,Erichsen,,,Denmark,
-1916161820,H,,,,
-1914790232,T. Hurst,London,,England,
-1912248813,Hill & Wang,New York,,USA,
-1912175833,Jespersen og Pios,Copenhagen,,Denmark,
-1910642344,Poolbeg Press,Dublin,Dublin,Ireland,
-1907942712,Andrew Melrose,London,,England,
-1907264380,George Munro's Sons,New York,,USA,
-1907259864,Greenhouse,Melbourne,,Australia,
-1907056450,Schønberg,Copenhagen,,Denmark,
-1906427357,Franklin Library,Franklin,Pennsylvania,USA,
-1903202696,Munye Ch`ulp`ansa,Seoul,,Korea,
-1902317215,W. M. Clark,London,,England,
-1901448708,G. Virtue,London,,England,
-1899704591,Phoenix,London,,England,
-1898702862,W.B. Conkey & Co.,Chicago,,USA,
-1898428221,G. B. Blackshaw,London,,England,
-1897822991,Invincible Press,Sydney,,Australia,
-1889687514,Buchgemeinschaft Donauland,Vienna,,Austria,
-1888513329,The Irish Writers' Co-operative,Dublin,,Ireland,
-1888293766,New Island,Dublin,,Ireland,
-1887544085,Weekes & Co,Regent St,London,England,
-1887478596,Seven Seas Publishing,Berlin,,Germany,
-1887243508,"Longman, Greens & Co.",London,,England,
-1885540847,Taylor and Hessey,London,,England,
-1885172162,Seeleys,London,,England,
-1881984691,G. Virtue,Bristol,,England,
-1880778045,"Hodges, Figgis & Co.",Dublin,,Ireland,
-1878430695,Khudozh. lit-ra,Moscow,,Russia,
-1878256693,Calmann-Lévy,Paris,,France,
-1876249248,James McGlashan,Dublin,,Ireland,
-1876240499,H. R. Carter,Belfast,,Ireland,
-1874160069,Cranston & Stowe,Cincinnati,Ohio,USA,
-1874027122,Victoria Street Society,London,,England,
-1872723729,Dolmen Press,Dublin,,Ireland,
-1870470717,Pewtress & Co.,London,,England,
-1870103073,Trinity College Dublin,Dublin,,Ireland,
-1869079948,George A. Douglas,Edinburgh,,Scotland,
-1867069481,Rubach,Magdeburg,,Germany,
-1865522407,Wydawn. A. Springer Polska Sp.,Warsaw,,Poland,
-1864554220,Island Press Cooperative,Woodford,New South Wales,Australia,
-1862438677,T. Boys,London,,England,
-1862357831,P. Egan,London,,England,
-1862095749,T. Clerc Smith,London,,England,
-1861883558,Goslitizdat,Moscow,,Russia,
-1860964791,Milner & Sowerby,Halifax,,England,
-1858905202,W. Whittingham,Lynn,,England,
-1858245571,W. Turnbull,Glasgow,,Scotland,
-1852835749,Elo Press,Dublin,Dublin,Ireland,
-1852336599,Singing Tree Press,Detroit,Michigan,USA,
-1851768850,Emblem Editions,Toronto,,Canada,
-1851308279,Westermann,Braunschweig,,Germany,
-1851286305,Brockhaus,Leipzig,,Germany,
-1850011279,Thomas Clark,Edinburgh,,England,
-1849686604,Lesen-und-Freizeit-Verlag,Ravensburg,,Germany,
-1848804954,Walden & Stowe,Cincinnati,Ohio,USA,
-1848015698,Random House of Canada,Mississauga,Ontario,Canada,
-1847295039,Diva Books,London,,England,
-1846904844,Sáirséal Ó Marcaigh,Baile Átha Cliath,Báile Átha Cliath,Ireland,
-1844990285,Norman Remington,Baltimore,,USA,
-1844288130,Tickner and Co,Boston,,USA,
-1844217480,Latvijas baptistu draudzu savienibas izd.,Riga,,Latvia,
-1844054630,"Hurst, Robinson and Co.",London,,England,
-1842386083,Gaelic League,Dublin,,Ireland,
-1841675529,G. & W. B. Whittaker,London,,England,
-1841236850,Samton Limited,Blackrock,,Ireland,
-1840276595,New Univeristy of Ulster,Coleraine,Antrim,Ireland,
-1839104044,R. Buchanan,London,,England,
-1838254143,Carroll & Graf,New York,,USA,
-1837963018,Jas. B. Smith & Co.,Philadelphia,,USA,
-1833997515,Chambers's Journal,,,,
-1833984855,Martello Publications,Dublin,,Ireland,
-1833049980,B. Wahlström,Stockholm,,Sweden,
-1832271940,Gilbert & Hodges,Dublin,,Ireland,
-1831680573,S. B. Oldham,Dublin,,Ireland,
-1830371614,Schaffstein,Cologne,,Germany,
-1829895406,MacDermott,Swords,Dublin,Ireland,
-1829288254,Focus Point,Dublin,,Ireland,
-1828742137,Elo Publications,Dublin,,Ireland,
-1827237120,Irish Messenger,Dublin,,Ireland,
-1825797698,British Union for Abolition of Vivisection,London,,England,
-1824849413,Read International Books,,,USA,
-1824770620,Turoe Press,Dublin,,Ireland,
-1821227996,Allan,Melbourne,,Australia,
-1819666870,"Swan, Shonnenschein",London,,England,
-1813153141,J.B. Lippincott Co.,Philadelphia,,USA,
-1811257110,Poets for Africa,,,,
-1809172052,National Library of Ireland,Dublin,,Ireland,
-1806303326,Book-of-the-Month Club,New York,,USA,
-1805627565,Spencer Blackett,London,,England,
-1805424334,Salmon Publishing,Cliffs of Moher,Clare,Ireland,
-1803522366,Ferdinand Charles Panormo,Tralee,Kerry,Ireland,
-1802922902,Roger Ingram,London,,England,
-1801660690,Carlton & Lanahan,New York,,USA,
-1801489704,Tinsley,London,,England,
-1800279857,Ward,London,,England,
-1800244474,William L. Allison,New York,,USA,
-1800108163,International Book and Publishing Co.,New York,,USA,
-1798760145,Johnson Reprint Corp.,New York,,USA,
-1798394742,Uzbekiston SSR davlat nashriëti,Toshkent,,Uzbekistan,
-1798198615,Lemma Publishing Corpoation,New York,,USA,
-1797473749,P. M. Haverty,New York,,USA,
-1794628209,Joseph Emans,London,,England,
-1791747403,Dramatic Pub. Co.,Chicago,,USA,
-1791559536,Vintage Departures,Toronto,,Canada,
-1790325690,St Patrick's College,Maynooth,Kildare,Ireland,
-1790063319,Kiepenheuer & Witsch,Cologne,,Germany,
-1789937181,Headline Books,London,,England,
-1789322924,Geraldine Press,Dublin,,Ireland,
-1787677324,Macmillan Educational,Basingstoke,,England,
-1786380196,John Ballantyne and Co.,Edinburgh,,Scotland,
-1786152436,W. H. Gill & Son,Dublin,,Ireland,
-1785287677,J. Haly,Cork,,Ireland,
-1782366330,A. Foster,London,,England,
-1781710348,T. Paine,London,,England,
-1777076739,"Lane, Newm and & Co.",London,,England,
-1776793292,S. Highley,London,,England,
-1776209437,H. G. Wallman,Leipzig,,Germany,
-1775656828,Hamish Hamilton,London,,England,
-1775187638,Elibron Classics,Chestnut Hill,,,
-1773952999,Ballantyne Press,Edinburgh,,Scotland,
-1773531891,Ripley Poetry Association,Bromley,Kent,England,
-1770977798,Bruguera,Barcelona,,Spain,
-1770500911,Gunn & Cameron,Dublin,,Ireland,
-1770302888,John Morgan,London,,England,
-1769726158,Sijbrandi,Amsterdam,,Holland,
-1768964193,Hutchinson Education,London,,England,
-1765250190,O'Donoghue,Dublin,,Ireland,
-1764911394,Charles Frederick Cock,London,,England,
-1764591811,Versluys,Amsterdam,,Holland,
-1764564790,G. Cowie and Co,London,,England,
-1764514598,Martello Books,Dublin,Dublin,Ireland,
-1762242619,Books for Libraries Press,New York,,USA,
-1761094798,Privately Published,,,,
-1760094453,Salmon Poetry,Cliffs of Moher,Clare,Ireland,
-1759960692,J. & A.Y. Humphreys,Philadelphia,,USA,
-1759640589,Pet`ul Buk,Seoul,,Korea,
-1757182440,Liberty Press,Indianapolis,,USA,
-1757086770,P. J. Kenedy,New York,,USA,
-1755989613,Educational Company,,,,
-1751010979,"Pub. House of the Methodist Episcopal Church,South",Nashville,Tennessee,USA,
-1748026232,"Johnstone, Hunter & Co.",Edinburgh,,Scotland,
-1746323300,Foote & Browne,Salem,Massachussetts,USA,
-1746184956,Picture Press,Dundrum,,Ireland,
-1742014033,Magill & Jardine,Dublin,,Ireland,
-1738893732,North and South,London,,England,
-1738681164,Prresença,Lisbon,,Portugal,
-1737727580,W. Heinemann,London,,England,
-1737263869,Hodges & McArthur,Dublin,,Ireland,
-1736510304,"Dalby, Isbister & Co.",London,,England,
-1736122996,Interest Publications,Belcoo,,Ireland,
-1735745465,D. J. O'Donoghue & Co.,Dublin,,Ireland,
-1733633910,J. Robins jun. and Co.,Dublin,,Ireland,
-1732034421,C. W. Bardeen,Syracuse,New York,USA,
-1730847739,Folio Press,London,,England,
-1730033774,Jarrold & Sons,London,,England,
-1729972898,Ambroise Dupont,Paris,,France,
-1729884747,"Sherwood, Neely, and Jones",London,,England,
-1729565072,R. Faulder,London,,England,
-1723863442,J. Roach,Plymouth,,England,
-1723431890,Algemeine Niederlandische Buchhandlung,Leipzig,,Germany,
-1722576676,S. Wespieser,Paris,,France,
-1722225832,"Osgood, McIlvaine & Co.",London,,England,
-1721995635,J. Bain,Toronto,,Canada,
-1719204521,Broadman Press,Nashville,,USA,
-1718041888,White Row Press,Belfast,Antrim,Ireland,
-1717836164,Laurel-Leaf Books,New York,,USA,
-1717584214,Ashfield Press,Dublin,,Ireland,
-1709878606,Colm O Lochlainn,,Dublin,Ireland,
-1706855996,J. A. Sadlier,Montreal,,Canada,
-1706680899,Weygand,Leipzig,,Germany,
-1706073883,T. Reynolds,London,,England,
-1705431826,Bertelsmann-Jugendbuch-Verlag,Munich,,Germany,
-1704205453,General Protestant Episcopal Sunday School Union,New York,,USA,
-1702880025,Inheritance Publications,Pella,Iowa,USA,
-1701350500,West & Greenleaf,Boston,Massachussetts,USA,
-1701053676,Bastei Lübbe,Bergisch Gladbach,,Germany,
-1699201472,Ristin voitto,Tikkurila,,Finland,
-1696038536,Women's Protestant Union & W. Stanley Martin,London,,England,
-1694069318,Robert Miller Gallery,New York,,USA,
-1693289898,The Standard Library Co.,London,,England,
-1690604775,J. Curwen & Sons Ltd,London,,England,
-1690581189,Club-Taschenbuch-Verlag,Berlin,,Germany,
-1689890810,Anchor Books,New York,,USA,
-1689499610,Puffin Books,London,,England,
-1688599247,Hon-no-Tomosha,Tokyo,,Japan,
-1687582349,Samia Adnan,,,,
-1687021776,Pelican Publishing Co.,Gretna,Louisiana,USA,
-1686910569,Bellmead Press,London,,Ireland,
-1685003404,Deutsche Buch-Gemeinschaft [u.a.],Berlin,,England,
-1684183017,Church Defence Institution,London,,England,
-1680077279,Elkin Mathews,London,,England,
-1680033988,Corgi Books,London,,England,
-1679695469,Nash,London,,England,
-1676074672,Sever and Francis,Cambridge,Massachussetts,USA,
-1675982949,E. Stevenson & J.E. Evans,Nashville,Tennessee,USA,
-1675941231,EUI,Florence,,Italy,
-1671869812,Agri-Books,Dublin,,Ireland,
-1670858180,J.Charles,Dublin,,Ireland,
-1670170588,Prior,London,,England,
-1667639221,Murray,London,,England,
-1667162684,Samuel Machen,Dublin,,Ireland,
-1667147066,Compass,Oxford,,England,
-1667024643,H. Hamilton,London,,England,
-1665119845,Kennikat Press,Port Washington,New York,USA,
-1664845685,Felinfach Llanerch,,,,
-1663500654,HU Publications,Belfast,Antrim,Ireland,HU = Honest Ulsterman
-1663418666,Scribner,London,,England,
-1661899899,Clár na mBan,Belfast,,Ireland,
-1661062963,Bertrand Brasil,Rio de Janeiro,,Brazil,
-1660989930,Envoy Publishing Co.,Dublin,,Ireland,
-1660553453,The Author,Castlecomer,Kilkenny,Ireland,"Self-published by  the author, Lily Downey."
-1660075751,W. F. Howes,Rothley,,England,
-1658957261,William H. Davis,New York,,USA,
-1657988997,Royal Carbery Books,Cork,,Ireland,
-1656932150,Richards Press,London,,England,
-1654665684,S. R. Weeden & Geo. P. Daniels,Providence,Rhode Island,USA,
-1653136450,Beyond the Pale,Belfast,,Ireland,
-1652823220,Einaudi,Turin,,Italy,
-1650883481,Festival Publications,Belfast,Antrim,Ireland,
-1650143091,ACC Children's Classics,Woodbridge,,England,
-1649973061,Educational Co.,Belfast,,Ireland,
-1648626461,Sequoyah Books,,,,
-1647815600,Drummond's Tract Depot,Stirling,,Scotland,
-1647667044,W.R. Bowden,Oxford,,England,
-1647466785,E.S. Gorham,New York,,USA,
-1647459229,Allen & Unwin,Hemel Hemstead,,England,
-1644709393,G. Wood,London,,England,
-1644326151,George Virtue,London,,England,
-1641798451,Ulster Union Club,Belfast,,Ireland,
-1641096479,Bernhard Tauchnitz,Leipzig,,Germany,
-1637979587,Luce & Co.,Boston,,USA,
-1637697980,Harper & Brothers,New York,,USA,
-1637549775,J. & J. Harper,New York,,USA,
-1632007447,WSOY,Helsinki,,Finland,
-1629993162,Gollancz,London,,England,
-1629553372,HarperPaperbacks,New York,,USA,
-1629148779,Curry,London,,England,
-1628668510,C. & J. Ollier,London,,England,
-1628623740,Caswell,Birmingham,,,
-1626889768,Trident,London,,England,
-1626584161,Wake Forest University Press,Winston-Salem,North Carolina,Ireland,
-1624132741,T. & J. Allman,London,,England,
-1622061762,F. Warne & Co.,London,,England,
-1620469902,Fischbacher,Paris,,France,
-1619928076,Mullan,Belfast,,Ireland,
-1619715500,10-18,Paris,,France,
-1619654501,Indiana University Press,Bloomington,Indiana,USA,
-1616665706,William Flint,Philadelphia,,USA,
-1616062957,Haskell House,New York,,USA,
-1614677870,Abacus,London,,England,
-1613655106,Mladé letá,Bratislava,,Slovakia,
-1612726189,Scherz,Bern,,Austria,
-1611339403,John Hughes,London,,England,
-1609522163,Chez Denné,Paris,,France,
-1609247746,George Richmond & Co.,New York,,USA,
-1608168738,"Digby, Long & Co.",London,,England,
-1606207718,Knaur-Taschenbuch-Verlag,Munich,,Germany,
-1606121814,Siruela,Madrid,,Spain,
-1604725334,John Dean,London,,England,
-1604229260,P.J. Thomas,San Francisco,,USA,
-1604185300,"Doubleday, Doran & Co.",Garden City,New York,USA,
-1602824980,J.D. Morris & Co.,Philadelphia,,USA,
-1602175286,Reynal & Hitchcock,New York,,USA,
-1597117417,The Devin-Adair Company,New York,,USA,
-1596859479,J.M. Campbell,Philadelphia,,USA,
-1595843365,Holmes and Whitterton,London,,England,
-1595803597,Nathaniel G. Maxwell,Baltimore,Maryland,USA,
-1594652401,J. Mawman,London,,England,
-1591393345,Britain in Pictures Pub.,Bahamas,,,
-1590450554,Manchester Institute of Contemporary Arts,Manchester,,England,
-1589503643,Panther,London,,England,
-1589199091,A. C. Kruseman,Haarlem,,Holland,
-1589063915,Fordyce,Newcastle,,England,
-1584786522,Fosterlandsstift,Stockholm,,Sweden,
-1583836384,Pantheon,New York,,USA,
-1582279743,"Longman, Brown, Green, Longman & Roberts",London,,England,
-1582023472,Writers' Guild of the WAAMA,Dublin,,Ireland,
-1581571667,Darton & Hodge,London,,England,
-1580383305,Joe Clarke,Dublin,,Ireland,
-1579043290,Mid-Day Publications Ltd.,Oxford,Oxfordshire,England,
-1578009733,George H. Doran & Co.,New York,,USA,
-1578005258,Shoe Lane Pub. Co.,London,,England,
-1577105320,Carcanet,Manchester,,England,
-1576327968,John Green & Co,London,,England,
-1575846984,Metre Editions,Dublin,Dublin,Ireland,
-1575742113,J. Clarke & Co.,London,,England,
-1574988481,P.J. Kennedy & Sons,New York,,USA,
-1572476209,Shoberl,,,,
-1570889377,Portrayer Publications,Appleton,Cheshire,England,
-1570353409,RedFish,St Petersburg,,Russia,
-1567426810,John Murray,London,,England,
-1564836015,Royal National Institute for the Blind,London,,England,
-1563072903,Time Life Books,New York,,USA,
-1562417592,Palmer & Co.,London,,England,
-1561777366,Belfast Society in Association with the UHF,Belfast,,Ireland,
-1561426993,Ikar,Prague,,Czech Republic,
-1560169932,Oifig an tSoláithair,Baile Átha Cliath,,Éire,
-1558491121,Leonard Smithers,London,,England,
-1557359528,Charles Clarke,London,,England,
-1557142974,Katabasis,London,,England,
-1556249655,Camden,Bath,,England,
-1554247411,W.P. Nimmo & Co,Edinburgh,,Scotland,
-1553923867,Instytut Wydawniczy Pax,Warsaw,,Poland,
-1550142651,Northern Ireland Women's Rights Movement,Belfast,,Ireland,
-1550135401,Coisceim,Dublin,,Ireland,
-1549935150,John Stockdale,London,,England,
-1549156521,"Duell, Sloan & Pearce",New York,,USA,
-1548774189,Arrow Books,London,,England,
-1548433813,Hinrichssche Buchhandlung,Leipzig,,Germany,
-1547250732,Vagrius,Moscow,,Russia,
-1546826949,E.A. Weeks,Chicago,,USA,
-1545019826,Kraay,Amsterdam,,Holland,
-1544239557,Hinkler Book Distributors,Dingley,Victoria,Australia,
-1542917088,Lodestar Books,New York,,USA,
-1541397199,Parkside Press,Dublin,,Ireland,
-1540049976,Dell,New York,,USA,
-1539841550,Librairie théâtrale,Paris,,France,
-1538794094,Editorial Laertes,Barcelona,,Spain,
-1538258411,J. L. Marks,London,,England,
-1537317653,Reader's Digest Výber,Prague,,Czech Republic,
-1536928246,Eveleigh Nash,London,,England,
-1536903282,Marcus Ward,Belfast,,Ireland,
-1535372822,Société des Livres religieux,Toulouse,,France,
-1535335964,Clóluct an Talbóidig,Baile Áta Cliat,,Ireland,
-1534821971,F. E. Arnold,London,,England,
-1534132149,Geoffrey Chapman,Dublin,,Ireland,
-1531687365,`Odian Sato,Phranakhon,,Thailand,
-1529189166,Maunsel & Roberts,Dublin,,Ireland,
-1527268979,L.S.A. Publications,London,,England,
-1526568092,Willoughby,London,,England,
-1526411263,Orion,London,,England,
-1520523619,K.M. Clarke,,,,
-1519462986,Ulster Literary Theatre,Belfast,Antrim,Ireland,
-1518701330,Walter,Olten,,Germany,
-1517876693,Hurd & Houghton,New York,,USA,
-1517804753,Southword Editions,Cork,Cork,Ireland,
-1517409519,R. Phillips,London,,England,
-1516923859,Irish Commission for Justice and Peace,Dublin,,Ireland,
-1515846200,O. Savage,Cork,,,
-1514704630,Educational Co. of Ireland,Dublin,,Ireland,
-1512921276,Office of 'London Society',London,,England,
-1512809347,J. Mills,Bristol,,England,
-1512188085,Tara Telephone Publications,Dublin,,Ireland,
-1509589588,J. J. Stockdale,London,,England,
-1509550056,Mozaik knjiga,Zagreb,,Croatia,
-1508768848,Vieweg,Braunschweig,,Germany,
-1504894927,Talbot Press,Dublin,,Ireland,
-1503123651,Cupress,Mississauga,,Canada,
-1502844200,Ayer Co. Publishing,,,,
-1502137348,Caledon Press,Dublin,Dublin,Ireland,
-1501347677,Abingdon Press,Nashville,Tennessee,USA,
-1501344179,American Publishers Corp.,New York,,USA,
-1500453010,Thomas Maclean,London,,England,
-1499541579,A. and J. Black and H. Parry,London,,England,
-1498536537,P.A. Nordstedt & Söners,Stockholm,,Sweden,
-1496291689,Petter,Paris,,France,
-1494067725,Wheeler Pub.,Waterville,,USA,
-1493048111,Da zhan chu ban she you xian gong si,Taibei Shi,,China,
-1491296590,Vita,,,Sweden,
-1489723639,"Knihtiskárna ""Politiky""",Prague,,Czech Republic,
-1489366340,The Wykeham Press,Winchester,,England,
-1488441103,Astrolabe,Dublin,Dublin,Ireland,
-1487267637,E. Wallis,London,,England,
-1486541548,Coronet,Sevenoaks,Kent,England,
-1485925725,Lomond Books,,,,
-1484662208,"Smith, Elder",London,,England,
-1482690179,Clódhanna,Baile Átha Cliath,,Éire,
-1481976535,P. Norbury,Brentford,,England,
-1481793853,Ekdoseis Alexandreia,Athens,,Greece,
-1480976556,A. C. Armstrong & Son,New York,,USA,
-1480237193,ART Dizain,Minsk,,Russia,
-1478669901,"""Khudozh. lit-ra""",Moscow,,Russia,
-1478242988,Liturgical Press,Collegeville,Minnesota,USA,
-1477120969,Editorial Pomaire,Barcelona,,Spain,
-1475620700,Lupton Relfe,London,,England,
-1475538183,Charles Tilt,London,,England,
-1474936913,Lisheen Publications,Roscrea,Tipperary,Ireland,
-1474551209,Baker & Taylor Co.,New York,,USA,
-1473937721,W. Morgan,London,,England,
-1472831343,"Sheerwood, Neely, and Jones",London,,,
-1472073560,Kyle Cathie,London,,England,
-1470589384,Roy,New York,,USA,
-1469704345,Follett,Chicago,,USA,
-1468408664,F. F. Lovell,New York,,USA,
-1467925321,William Wesley,London,,England,
-1466653107,Peeters,Leipzig,,Germany,
-1466264553,Ticknor and Fields,New York,,USA,
-1465026051,Helicon,Dublin,,Ireland,
-1463792656,Eden Publishing House,St Louis,Montana,USA,
-1463367105,Odeon,Prague,,Czechoslovakia,
